event_id,timestamp,event_type,severity,source_ip,destination_ip,user_id,resource,action,result,threat_type,risk_score,metadata_bytes_transferred,metadata_duration_ms,metadata_protocol
abedc367-5399-4444-97f4-95eb8d0875fc,2025-11-05T09:06:34.102248,policy_violation,medium,172.16.0.100,192.168.1.101,69c9b26f-b2ff-4469-b32c-a32c5f910612,/api/billing,read,allowed,,10.0,917647,397,RDP
dd4b225e-4bc6-4e6e-bdbf-dffd92d820b6,2025-11-05T09:50:30.102255,resource_access,low,192.168.1.101,198.51.100.23,eacb0852-aef0-41b2-b5ae-ff7fe5374f9b,/api/reports,list,allowed,,10.0,552211,3785,HTTP
47a83caf-088b-414b-af79-fde382dee6e3,2025-11-05T10:14:49.102436,admin_action,low,10.0.0.50,192.168.1.101,7b1e0f2b-fa7a-4d45-9d52-83537f0cef1d,/api/data/secure,read,allowed,,10.0,303271,1748,SSH
1b2caf40-a919-48bd-80a2-4bce9abaf496,2025-11-05T11:15:32.099750,authorization,low,172.16.0.100,192.168.1.102,4c365444-a113-4bb2-aaf1-1b86cfe49c5d,/api/settings,delete,allowed,,10.0,518405,4172,SSH
1939b439-3362-44db-a79d-9bccd7f8e3a4,2025-11-05T12:01:48.101414,data_access,medium,100.64.0.50,100.64.0.50,0aea648d-b8ed-411a-b1a1-f429ca5f93e2,/api/users,update,allowed,,10.0,863668,3214,HTTP
2af10a9f-a18d-4fe3-b228-de7edb2f22c8,2025-11-05T13:24:22.102240,authorization,low,198.51.100.23,192.168.1.102,45afb38a-0d91-41ff-a663-b22b052994c1,/api/admin/config,list,allowed,,10.0,517362,3602,HTTP
4bbe3e04-99cb-43a6-b958-fb056e51a480,2025-11-05T14:35:05.101097,admin_action,medium,192.168.1.102,10.0.0.50,985f19b0-76bd-49a6-a3c3-8cd244114086,/api/data/secure,create,allowed,,10.0,563901,2044,SSH
ca88e917-edc6-4d0d-b747-be296b170f7e,2025-11-05T18:02:32.100830,authentication,low,192.168.1.102,192.168.1.101,eda2c00b-5bbe-4424-9c5a-d8681df1f919,/api/users,update,allowed,,10.0,970821,4808,HTTP
2ae7141a-a03b-4a8b-8905-9b3d7f138995,2025-11-05T18:16:34.101006,data_access,medium,100.64.0.50,198.51.100.23,1c5a23a5-4f7c-4ba0-ac34-5d8db06d675f,/api/data/secure,write,allowed,,10.0,858639,744,HTTPS
49a3cc11-3a68-4f1b-9dac-7eac9af857a3,2025-11-05T19:11:18.099482,admin_action,low,203.0.113.45,172.16.0.100,f4a515d6-85ad-4ba6-8e3b-65872ec50484,/api/data/secure,delete,allowed,,10.0,929182,545,RDP
5f9842c2-5bcd-4eb7-b73c-60c1cd9cec17,2025-11-05T19:27:39.102657,suspicious_activity,critical,192.168.1.102,172.16.0.100,3f288560-a4ef-4492-a8d1-1c6cabe3b825,/api/users,update,blocked,credential_stuffing,10.0,627554,3815,HTTP
8577df22-eb57-406e-9304-95172dae725c,2025-11-05T22:01:32.101703,admin_action,medium,100.64.0.50,192.168.1.100,2a7b029d-3478-4115-8572-209a757ebfc7,/api/reports,list,allowed,,10.0,553752,506,HTTP
2a14c22c-03bf-401f-b7a6-d82104c05c09,2025-11-05T23:13:43.102680,policy_violation,critical,198.51.100.23,192.168.1.100,fa7d6490-8d37-47bb-8c15-41262fe82a82,/api/settings,update,allowed,anomalous_access,25.0,852347,2706,HTTP
2578f266-5f0a-4b88-b659-89abab7dc97d,2025-11-06T00:09:41.102157,resource_access,low,198.51.100.23,203.0.113.45,52b7b0b5-0b60-44c1-8587-dee159858fc4,/api/reports,delete,allowed,,25.0,115152,2426,HTTP
07f5cdc9-e4f5-4c4d-970c-1a5883887002,2025-11-06T00:18:30.101856,policy_violation,medium,172.16.0.100,10.0.0.50,d8330fc0-bb92-419d-a459-61c2d56b2575,/api/admin/config,update,allowed,,25.0,767743,945,RDP
f82770d8-469e-4d85-afd7-c9bfbe99e149,2025-11-06T01:33:10.099490,admin_action,medium,100.64.0.50,203.0.113.45,8c057bc6-0290-4962-9220-cdfb8cc5bf34,/api/reports,update,allowed,,25.0,980020,4282,RDP
5aa9f977-488e-4acf-be60-b90e634c73c8,2025-11-06T02:28:47.102591,authorization,medium,198.51.100.23,192.168.1.100,6ebcb983-e835-4451-9bc0-45405f3f2684,/api/settings,list,allowed,,25.0,329651,2021,SSH
873c5bc9-2f08-4dc2-a683-0a709e613b43,2025-11-06T02:56:42.102726,admin_action,low,203.0.113.45,192.168.1.102,d24b59b9-42db-4e33-b120-055338fecb09,/api/settings,list,allowed,,25.0,651086,734,SSH
b75132c3-6356-418b-bcfc-cb05bdcbfdb8,2025-11-06T04:01:32.102353,admin_action,medium,100.64.0.50,192.168.1.101,20aa9ccc-4c8b-41b0-bf42-9bfc3f1b710d,/api/analytics,update,allowed,,25.0,33551,822,HTTPS
bf57a3cd-29ff-4b08-9a52-6ff0d2bba551,2025-11-06T04:09:02.099927,authorization,low,203.0.113.45,10.0.0.50,96aa5d8c-0f2d-4c5f-9cbd-f9806d5ab72d,/api/settings,delete,allowed,,25.0,898749,613,HTTP
4d6f6fb8-a426-41a4-851e-f045258ce381,2025-11-06T08:23:35.101105,resource_access,low,10.0.0.50,10.0.0.50,032254c3-43e3-40af-92c5-cbe43f3816e6,/api/data/secure,list,allowed,,10.0,973969,486,RDP
c19baad0-d26f-4f7a-b9d5-39889245ace0,2025-11-06T10:49:32.100717,policy_violation,high,192.168.1.100,192.168.1.100,e8357c98-1fe7-465c-be8e-304e942df5b9,/api/users,list,allowed,credential_stuffing,10.0,704159,3009,HTTPS
c59fc76c-8b8a-45a1-b380-b264d46677b1,2025-11-06T11:56:47.099659,authorization,medium,192.168.1.102,100.64.0.50,3a94aaf3-ab2e-40ab-87ad-6feedf0e2119,/api/admin/config,list,allowed,,10.0,416807,1395,HTTP
ea77db89-76ce-4d19-9e2c-32453befbe0b,2025-11-06T14:48:57.099505,suspicious_activity,low,192.168.1.102,203.0.113.45,7a8601b9-7358-426d-a0cf-4f02a97b071d,/api/users,update,allowed,,10.0,604642,3591,HTTP
0b269bd0-e271-48ba-a9f4-f4b641cb8b41,2025-11-06T17:43:35.101309,admin_action,medium,198.51.100.23,172.16.0.100,af4ebe90-34ee-49da-a751-36e335a637da,/api/billing,write,allowed,,10.0,804238,3955,RDP
b5210af3-ec74-4da6-87ea-4d536c582083,2025-11-06T21:06:48.102513,authorization,medium,100.64.0.50,192.168.1.102,85964c3f-50e5-42d1-aa00-af74e0a22643,/api/reports,delete,allowed,,10.0,689931,1967,HTTPS
522f266a-e3a2-4d10-9c63-9d70044722d6,2025-11-06T22:46:56.102467,data_access,critical,203.0.113.45,192.168.1.102,763cf755-a969-48dd-8ef2-da987d32d600,/api/reports,delete,blocked,privilege_escalation,10.0,374524,213,RDP
1bd9e6eb-aad8-4019-9090-2bc953979be7,2025-11-06T23:44:33.100610,resource_access,low,203.0.113.45,192.168.1.102,d9bd2e32-f9b0-4d16-883a-266f21b9028a,/api/reports,list,allowed,,25.0,144956,3114,RDP
32ae082d-6ddf-439b-bdbc-5d1e2fa78d26,2025-11-07T01:00:28.100472,resource_access,low,198.51.100.23,192.168.1.100,5ce86b74-9d39-4ba6-9a9d-0e5cc12432a4,/api/users,create,allowed,,25.0,564015,1849,HTTP
21253b4d-272f-4609-be50-eb9a017382b0,2025-11-07T01:05:07.099765,authorization,high,100.64.0.50,192.168.1.101,41dfe07b-5d3b-4132-8a70-529010395a37,/api/admin/config,list,blocked,brute_force,25.0,991973,1782,RDP
625d0f05-d334-47a3-8be0-2a164b566a52,2025-11-07T02:13:18.100845,authentication,low,203.0.113.45,203.0.113.45,26a473c8-383f-4799-9d5f-3b69e71a2a5d,/api/admin/config,delete,allowed,,25.0,318947,4119,RDP
ecc07cb7-77a5-4aee-9c28-d78ccb590dcc,2025-11-07T02:58:15.102491,admin_action,low,100.64.0.50,172.16.0.100,aa82ef1e-d49f-49bb-8b6f-9496eaa71a16,/api/analytics,write,allowed,,25.0,878154,2847,HTTP
695c518b-3597-4906-b11a-7cb7f516e878,2025-11-07T03:25:54.099528,resource_access,medium,192.168.1.100,100.64.0.50,2ccb56c8-81e8-4290-ab08-eada49a963d9,/api/admin/config,list,allowed,,25.0,572544,2450,HTTP
ace72226-7790-4a63-9ff1-3b659e81ca9a,2025-11-07T03:41:55.099327,data_access,medium,192.168.1.101,100.64.0.50,f53338eb-fac3-41f5-b674-1cf44a0a521f,/api/analytics,create,allowed,,25.0,322762,794,SSH
70b16ce8-ab10-4384-970c-9f9fc6b0e02f,2025-11-07T04:55:05.100332,resource_access,medium,172.16.0.100,198.51.100.23,9120243c-d445-417f-a00a-a298b0130fd2,/api/analytics,write,allowed,,25.0,846601,403,SSH
dcba390a-db86-4283-8b2b-a38c8b490658,2025-11-07T06:37:30.102898,admin_action,medium,192.168.1.100,100.64.0.50,afa29788-3898-4f2f-908b-f3933cfe64a4,/api/settings,update,allowed,,10.0,285477,619,HTTP
2473ea50-8511-4d24-99b9-7417b92e2308,2025-11-07T09:12:21.102097,resource_access,medium,172.16.0.100,172.16.0.100,62983125-e68a-4f5d-b42a-eb8facc6d21b,/api/users,delete,allowed,,10.0,723984,3591,HTTPS
cd65fede-1704-4f59-a917-eaaf94bab2c1,2025-11-07T09:42:29.099251,suspicious_activity,low,192.168.1.102,192.168.1.100,45ac01ca-4620-4c38-9d9f-283fbe4aecf7,/api/billing,delete,allowed,,10.0,159330,1833,SSH
4fcf45ff-f33a-419a-8ad6-4aafa3b3f941,2025-11-07T10:15:19.102414,resource_access,low,198.51.100.23,172.16.0.100,0fb9bbd9-6851-4d67-a823-6dbcb7e1e86a,/api/billing,update,allowed,,10.0,368385,1375,HTTPS
b9c7158f-02be-45b7-85b3-91bd7cb1e829,2025-11-07T11:38:56.099689,data_access,medium,172.16.0.100,192.168.1.101,d164ee60-f15c-4ba9-8ead-d524c4c7a6e1,/api/reports,list,allowed,,10.0,264443,1921,SSH
e6287d6a-db4b-4a8c-8da1-b7e0c3fc6e0f,2025-11-07T13:26:32.100852,data_access,low,172.16.0.100,203.0.113.45,6b7b2237-ee41-4f72-b540-1c8284a0bf62,/api/data/secure,read,allowed,,10.0,418411,4441,RDP
f553d9a3-2586-45dd-9fcc-7b19bcb9238b,2025-11-07T13:35:12.099421,authentication,low,100.64.0.50,10.0.0.50,465b6867-84ef-4f76-8e47-704136b4e622,/api/reports,create,allowed,,10.0,176153,4173,HTTPS
6d83801d-c5ef-44c3-a9f3-0a00e407d919,2025-11-07T14:33:26.100080,data_access,low,100.64.0.50,192.168.1.100,60b2b335-7722-4640-b95a-6486d29bd621,/api/analytics,write,allowed,,10.0,644521,3154,HTTPS
e3e02d57-f59e-4289-9d4b-76fc5c6163e4,2025-11-07T15:07:09.101210,resource_access,medium,10.0.0.50,100.64.0.50,d09ab9fd-6705-481f-9f0c-7289d9e63b04,/api/settings,read,allowed,,10.0,508943,4255,SSH
fd720f5e-bfb8-4ac1-b2ad-8fb6515957c8,2025-11-07T15:09:08.100402,authorization,medium,203.0.113.45,10.0.0.50,25e82061-3def-4503-84ff-ba001d8fad11,/api/reports,list,allowed,,10.0,153469,4345,RDP
c9d7e744-b7b9-44f9-912f-70d47a2c2576,2025-11-07T17:05:15.099373,policy_violation,medium,203.0.113.45,198.51.100.23,b2a7d218-b5f1-482c-b349-badfde220a07,/api/admin/config,read,allowed,,10.0,573562,4380,SSH
018ba339-9794-4979-8330-3c990fb8bd28,2025-11-07T17:53:37.099166,suspicious_activity,critical,192.168.1.100,172.16.0.100,5a088f7d-2a5c-448c-b0ee-4caa71e9f0b4,/api/admin/config,write,blocked,suspicious_login,10.0,288535,3183,SSH
1a9f43fa-2a4e-4bb6-9e3a-10401acbf382,2025-11-07T18:30:52.102323,resource_access,medium,203.0.113.45,172.16.0.100,b47e0278-2fc1-4495-89ff-019da5137c37,/api/analytics,list,allowed,,10.0,388062,3985,SSH
3f9202de-6976-440c-9e47-971c607c8a17,2025-11-07T18:39:09.100899,suspicious_activity,high,203.0.113.45,192.168.1.101,95cb59b6-1343-4ae9-8435-a72c67add9dc,/api/data/secure,read,blocked,credential_stuffing,10.0,903707,972,RDP
9525399d-03d4-4620-a75f-82a1e8811591,2025-11-07T20:52:42.099819,resource_access,medium,10.0.0.50,198.51.100.23,26e90cc3-b9fc-482e-a22d-be3b43de53aa,/api/reports,create,allowed,,10.0,339641,2467,HTTPS
6ef47ed2-acfd-455b-be71-f561d2709fb8,2025-11-07T22:15:17.102218,authentication,medium,192.168.1.101,172.16.0.100,2973e1c1-0656-446c-a9db-52041f55fbfc,/api/admin/config,write,allowed,,10.0,211302,472,HTTPS
728095a0-5fc0-4754-950f-5f280fbf4a1b,2025-11-08T03:27:44.102703,admin_action,medium,192.168.1.102,192.168.1.101,8f9265c3-11fd-405e-b5db-8d21daa80c84,/api/analytics,update,allowed,,25.0,168140,324,HTTP
56846ed3-3c0a-4458-b2d9-b6f3bb0871b3,2025-11-08T03:37:40.100464,suspicious_activity,high,172.16.0.100,10.0.0.50,629255a5-811e-4f3f-8cfb-1995882145bb,/api/billing,create,blocked,data_exfiltration,25.0,339521,4717,SSH
539e316f-b47e-41b8-83a8-eb83473bfec6,2025-11-08T04:12:52.100686,admin_action,medium,172.16.0.100,192.168.1.101,af31592b-cfe0-477d-8eb0-92578016a408,/api/data/secure,create,allowed,,25.0,469120,2544,SSH
422fa720-7f9e-4eb0-8a0e-f29c6048ea29,2025-11-08T05:02:07.102505,authentication,medium,10.0.0.50,203.0.113.45,8a7fde49-7959-4cd7-b4d4-9af4bdb2cf4f,/api/users,list,allowed,,25.0,281066,343,RDP
25138a17-13f8-445a-b34e-b9e8013cf551,2025-11-08T05:08:15.100709,authentication,medium,203.0.113.45,198.51.100.23,0a78069c-0a1a-490a-a035-b0b181e220f9,/api/settings,write,allowed,,25.0,914409,746,HTTPS
2f209fb4-9252-4520-b44e-d0111c155727,2025-11-08T06:56:15.102149,suspicious_activity,medium,192.168.1.100,100.64.0.50,28341de6-12f3-42fd-a80b-0d0db78ccae1,/api/settings,delete,allowed,,10.0,257698,1202,RDP
6117b92a-0e16-4420-8c3f-61fd6e03eb9d,2025-11-08T07:41:24.101932,resource_access,low,10.0.0.50,192.168.1.101,583b4124-dd90-4eb2-8f38-0f88038dd55e,/api/admin/config,update,allowed,,10.0,950975,3639,HTTPS
0bbb44fe-25f9-4488-8fc0-5897c1ef3a4c,2025-11-08T12:01:38.101361,authentication,low,203.0.113.45,10.0.0.50,e1a7a72a-26e6-407d-b958-b295a12accbe,/api/admin/config,list,allowed,,10.0,880756,516,SSH
04d582a9-ad53-4248-b5cb-796122cc6db2,2025-11-08T12:38:12.100226,authorization,low,10.0.0.50,172.16.0.100,ebff1ace-6f7e-4b12-af77-6cf39265520c,/api/reports,create,allowed,,10.0,599931,3712,RDP
4000bea4-f32a-4b0c-be71-e62a2938bd7e,2025-11-08T12:40:55.102309,authorization,medium,203.0.113.45,192.168.1.101,d8be8088-4e7c-40e7-a0c6-be1d4d2f8d2e,/api/data/secure,write,allowed,,10.0,703355,1960,RDP
1ba98c45-efd8-4274-946a-ee83dab1b27d,2025-11-08T15:41:45.102082,authentication,critical,192.168.1.101,198.51.100.23,a313d54f-eeaa-4af6-8474-bda10e3e3ff1,/api/users,create,allowed,brute_force,10.0,573774,3606,RDP
a6908a2c-7e0b-4600-a0ac-cc27c1fdcb7a,2025-11-08T17:04:32.101089,authentication,low,192.168.1.102,10.0.0.50,305e3d6e-9dcf-4a71-9c3a-f42922046707,/api/settings,create,allowed,,10.0,285239,2868,SSH
e3d4e99a-466a-4055-8623-bf5c0a684348,2025-11-08T17:58:03.100983,policy_violation,medium,192.168.1.100,10.0.0.50,98953994-fadb-4855-b644-ce7c010e9f46,/api/analytics,create,allowed,,10.0,637355,4033,HTTPS
3b178cdc-8af3-47d8-a021-38483c6533aa,2025-11-08T18:12:26.100379,admin_action,medium,192.168.1.102,192.168.1.100,3ba6107c-16b3-4e6c-83b1-4bd9d3751302,/api/settings,write,allowed,,10.0,778720,1244,HTTP
70d038a2-c03f-4507-beec-bf52bfa49a7c,2025-11-08T19:16:14.101946,suspicious_activity,low,203.0.113.45,192.168.1.102,e086485d-cdc5-4df9-a86c-845c62301e70,/api/reports,delete,allowed,,10.0,911707,2007,RDP
d9613115-ef90-435b-a905-630df5d6ae90,2025-11-08T19:55:53.101795,policy_violation,medium,192.168.1.101,198.51.100.23,06eb1ec3-a52f-411e-be10-392c45825159,/api/analytics,delete,allowed,,10.0,899788,2128,RDP
e8a8009a-5be3-424b-a07f-cc08b7201f0f,2025-11-09T00:27:03.100257,data_access,medium,172.16.0.100,100.64.0.50,1ca8fced-96d6-4499-835a-db3451196363,/api/admin/config,list,allowed,,25.0,866231,1439,HTTP
c492907d-9cda-44e1-834f-857b9be6287f,2025-11-09T06:02:27.100732,suspicious_activity,low,192.168.1.102,192.168.1.102,6f4f9e88-2344-4a39-a410-2342060fff9d,/api/billing,create,allowed,,10.0,469315,4688,HTTPS
effb0415-f6fa-42bf-bd0d-298c21e38ac9,2025-11-09T08:16:51.100317,admin_action,medium,192.168.1.101,192.168.1.100,d4456788-3a4f-4885-963c-2e3253e24076,/api/reports,delete,allowed,,10.0,362509,1641,HTTP
7743dfee-c3da-490b-a9fb-7245bb385877,2025-11-09T08:49:32.101332,suspicious_activity,low,192.168.1.102,203.0.113.45,e60a80e4-68ab-4915-905e-d0d5094cd41a,/api/billing,list,allowed,,10.0,73409,1981,SSH
69a9f7f1-77df-44a1-9261-4848cb546224,2025-11-09T11:54:07.100618,resource_access,medium,192.168.1.101,198.51.100.23,a056b0d4-f05d-4dab-a484-3dee7688c236,/api/data/secure,list,allowed,,10.0,197368,2088,RDP
4c37e55b-785c-4e95-9fdd-4cd63024b881,2025-11-09T12:42:20.099197,suspicious_activity,low,172.16.0.100,100.64.0.50,3ffbf89f-95e5-4507-a987-4bf7d719e65b,/api/data/secure,write,allowed,,10.0,180077,1791,HTTP
cd0d08bb-cbd5-4a77-97c1-dc3c097908cb,2025-11-09T15:49:34.099312,authorization,low,192.168.1.102,100.64.0.50,73dc017e-15f7-4826-8fa1-eb95c7ae3ea5,/api/settings,update,allowed,,10.0,121520,4652,HTTP
9a9c88fa-8036-403c-b0db-c451a4a457ee,2025-11-09T17:36:34.102643,admin_action,medium,100.64.0.50,192.168.1.100,74bb1090-8f0c-4f22-aa0e-1417abe36287,/api/admin/config,update,allowed,,10.0,628441,294,SSH
1b3f60c0-a985-49a4-b01f-2e93a5f03ef9,2025-11-09T18:08:50.100309,suspicious_activity,low,100.64.0.50,192.168.1.100,fe4747ef-7b12-44ff-b79a-7048f460f715,/api/reports,read,allowed,,10.0,748761,2501,RDP
ecd0765a-d8ee-4c35-bae3-c4272593ab28,2025-11-09T21:32:00.102346,authorization,low,198.51.100.23,100.64.0.50,e12aaa51-914d-4907-8c83-35dd7b6c48d2,/api/admin/config,delete,allowed,,10.0,188874,1437,RDP
ee359c8d-eb42-45ce-8c00-ea5180c2af13,2025-11-09T22:13:00.102483,resource_access,low,10.0.0.50,192.168.1.101,e767096f-52b5-4ef9-83b2-c67e468016ef,/api/reports,update,allowed,,10.0,962382,407,SSH
a6477c64-3ce1-4bcb-bba4-c141ca083045,2025-11-09T22:53:49.101583,suspicious_activity,medium,192.168.1.101,100.64.0.50,a7bc3559-5a40-4c18-9193-66141787bc65,/api/analytics,delete,allowed,,10.0,65130,1346,RDP
31032d31-b271-40a3-b228-6ee6b1176616,2025-11-10T00:03:13.099888,suspicious_activity,medium,10.0.0.50,192.168.1.100,ff7860e5-8e42-4547-a41d-4c755c119c67,/api/users,delete,allowed,,25.0,941254,4274,HTTPS
78f41587-6442-46cb-b6d3-9017b7c6d407,2025-11-10T00:13:19.101127,resource_access,medium,100.64.0.50,192.168.1.100,0ea04682-8369-4772-9293-cca45d0d59eb,/api/settings,read,allowed,,25.0,228795,649,RDP
ebd13ef0-2c9c-4fc2-9bdd-5a4b3127bdc7,2025-11-10T01:15:39.099582,admin_action,critical,192.168.1.102,192.168.1.102,2893bfbd-a3c8-45fa-978b-59190583b29a,/api/settings,read,blocked,data_exfiltration,25.0,821782,4155,HTTP
6407fb1b-17fa-4480-a1c6-9625dee6451c,2025-11-10T01:27:44.101977,data_access,medium,192.168.1.100,192.168.1.100,277f20af-790e-4191-9c4d-3938b57c2409,/api/users,list,allowed,,25.0,112731,1496,RDP
7108eef4-247e-4b36-bdb2-a68b45a5ae8f,2025-11-10T02:19:18.102406,admin_action,high,100.64.0.50,192.168.1.102,38ce86eb-a177-4ae0-b9b7-990aa227d625,/api/analytics,create,allowed,brute_force,25.0,220723,3901,RDP
fd20d88a-bdaf-4601-85f8-4905839c5529,2025-11-10T02:58:27.102134,admin_action,medium,192.168.1.102,172.16.0.100,11e4b095-98db-4155-8500-b4efcb5913c1,/api/settings,list,allowed,,25.0,687106,1815,RDP
9723fe38-7ace-498c-b7ac-1d69c8d93078,2025-11-10T03:04:27.099781,policy_violation,low,192.168.1.102,172.16.0.100,c67163fa-0c79-43e8-b29d-c8151fc2391f,/api/admin/config,delete,allowed,,25.0,947782,3331,SSH
a3de1c3d-09a1-4e82-8283-f6a630526a23,2025-11-10T03:44:09.099451,authorization,medium,10.0.0.50,172.16.0.100,81267ff5-cc0c-4dff-b45f-59d960a30857,/api/billing,delete,allowed,,25.0,227447,4855,HTTPS
81fcc607-09ff-4764-9fce-6915f117e826,2025-11-10T04:02:48.100974,authentication,high,192.168.1.102,100.64.0.50,c548cc74-99b9-4a4b-9ddc-0fea569d7e6e,/api/settings,write,allowed,brute_force,25.0,495242,3666,HTTP
4749563a-fe60-4182-85fc-5bc6c5543c01,2025-11-10T05:08:11.099334,suspicious_activity,low,203.0.113.45,192.168.1.101,ebb35f8d-79c2-49a6-bb3e-515a6eb9d4e4,/api/analytics,delete,allowed,,25.0,899371,870,HTTPS
e82ebfa8-cf6f-41dd-ae97-7df143c1ff29,2025-11-10T10:19:13.102036,authorization,high,192.168.1.101,203.0.113.45,02f35e2c-3d0f-40da-af62-1cdc807e1148,/api/reports,create,blocked,privilege_escalation,10.0,116088,3206,HTTPS
91167aa7-f9f6-431a-848b-0e8b5994558f,2025-11-10T10:21:02.101233,authentication,medium,192.168.1.102,192.168.1.102,8efe67f7-0df1-43b4-acb7-91500002a17f,/api/reports,write,allowed,,10.0,351830,2103,RDP
f56d46b9-0e18-4158-9fdb-7ae611b6dc53,2025-11-10T10:58:10.099398,policy_violation,low,192.168.1.101,192.168.1.102,6075a6c9-309d-454a-b218-cf6d7e3ad129,/api/billing,delete,allowed,,10.0,373293,163,RDP
b5d6e621-68f4-4a9a-bed4-b955bc3b260b,2025-11-10T12:32:48.101316,suspicious_activity,medium,100.64.0.50,10.0.0.50,3a9d1835-ad12-4993-88dd-62af7569dacf,/api/billing,create,allowed,,10.0,274615,1602,RDP
86739673-fba2-4a63-96fd-d38c6b8efb4b,2025-11-10T12:41:32.102766,authorization,medium,198.51.100.23,203.0.113.45,191c2ecf-f5d5-4f3f-8bca-c07c5551cb02,/api/analytics,read,allowed,,10.0,306935,337,RDP
b8ea1b65-2e92-4645-86b5-3ce72bc1b1c4,2025-11-10T13:28:08.102620,policy_violation,medium,203.0.113.45,100.64.0.50,419426ea-b2fd-4db2-9d38-4c5bcad67c60,/api/billing,write,allowed,,10.0,195497,962,SSH
3a3d7064-3abe-428a-8452-fcd7d615a73e,2025-11-10T13:58:36.102421,authentication,low,172.16.0.100,172.16.0.100,9b40d818-3ecf-4b26-b62f-4d69e4f0e584,/api/settings,update,allowed,,10.0,4626,1335,SSH
c2529bfc-959e-48b3-b7e7-6392bf6cab1a,2025-11-10T15:08:40.101924,admin_action,critical,192.168.1.100,192.168.1.102,664f42e2-f906-4df8-a49a-5fd0b0f3a39e,/api/users,write,blocked,anomalous_access,10.0,719108,1873,HTTPS
fbc6d0fe-64fd-47eb-a102-266d507e4886,2025-11-10T15:30:54.099127,admin_action,low,100.64.0.50,192.168.1.102,bc6ffc58-101a-4d68-8259-592f2794df59,/api/data/secure,delete,allowed,,10.0,337113,2302,HTTPS
0b3838ac-1f9a-4e91-bee1-d98a61ff5f20,2025-11-10T17:25:30.102498,resource_access,medium,203.0.113.45,192.168.1.100,8138e94a-caa2-4c20-ac47-194a684123c6,/api/users,read,allowed,,10.0,132063,34,HTTPS
358409c7-9185-41fe-9624-310bcf5306f3,2025-11-10T20:05:44.102443,admin_action,low,192.168.1.102,172.16.0.100,df24f5db-7aae-4846-bf8f-39c700b50ed7,/api/admin/config,read,allowed,,10.0,455467,1400,RDP
6c0f9142-4cb6-49ff-839f-a5106d5e678d,2025-11-10T20:33:42.101202,authorization,medium,192.168.1.101,198.51.100.23,abafa3a5-9537-49ea-8691-19c08a638988,/api/users,create,allowed,,10.0,918399,4957,HTTPS
4121203d-2e19-4bee-85c8-f2d72568c4e9,2025-11-10T22:08:02.100119,data_access,medium,10.0.0.50,172.16.0.100,5f7aa238-3b96-4446-ac1a-babaac8f805b,/api/reports,list,allowed,,10.0,3010,3676,SSH
4c5c17a2-ba90-4811-b9bf-e4ac243b1509,2025-11-11T01:57:44.099467,authentication,medium,192.168.1.102,198.51.100.23,da185499-3843-48bd-9b7a-bd2badb57950,/api/admin/config,update,allowed,,25.0,314214,593,SSH
cc174572-a211-42b5-ae6d-1ced73c1ccbf,2025-11-11T03:02:03.101606,admin_action,low,198.51.100.23,192.168.1.101,f5203487-5562-4609-be4e-bdb1a572ebcd,/api/reports,update,allowed,,25.0,595785,1929,RDP
136146f6-794e-4993-a9a9-eab7cdb69c0c,2025-11-11T03:03:53.101476,suspicious_activity,medium,198.51.100.23,203.0.113.45,4e934168-44eb-4d5e-b571-0ab102e77330,/api/billing,update,allowed,,25.0,802975,3811,HTTPS
fb021756-542c-4fb1-99ac-a62fb849fe3e,2025-11-11T03:52:29.101044,data_access,medium,192.168.1.102,192.168.1.101,e97c45d9-f583-4d35-8ff9-8c6a928463cf,/api/billing,delete,allowed,,25.0,491872,2449,RDP
1927b2a1-908c-428a-a39e-83841d9e8b76,2025-11-11T06:11:28.100580,authentication,medium,100.64.0.50,100.64.0.50,4807397a-1dac-4780-b97e-5fa8ef8bc4f8,/api/settings,list,allowed,,10.0,116667,125,RDP
621391b4-a6ca-4c27-aefb-4e922e6a35d4,2025-11-11T07:31:59.101650,authentication,medium,203.0.113.45,100.64.0.50,574b9d2d-6662-4fd3-8ae8-669cdf278d3a,/api/reports,list,allowed,,10.0,723335,1971,HTTP
c8ffe536-1663-4597-aa94-db5837c079ac,2025-11-11T10:48:07.100672,resource_access,medium,172.16.0.100,172.16.0.100,aba3c064-316c-454c-ae33-3b2330117a71,/api/data/secure,read,allowed,,10.0,635029,4923,RDP
fb41e369-0463-4e66-b66e-4bee898552ce,2025-11-11T11:02:19.100126,authentication,medium,203.0.113.45,192.168.1.102,194236d8-c2c7-41c0-acbd-2043922241e6,/api/billing,write,allowed,,10.0,187512,1649,HTTP
de64af25-2db8-49a4-a731-e6daf9c451b3,2025-11-11T12:08:11.099850,authentication,low,198.51.100.23,198.51.100.23,25273e54-a0ef-470e-bbbe-429191cd0f22,/api/data/secure,update,allowed,,10.0,891948,868,HTTP
08536109-71bf-45f0-8b3e-9b3ecf0a01e5,2025-11-11T12:10:41.100534,policy_violation,medium,198.51.100.23,192.168.1.100,7cfc8602-59bb-474d-b138-d467793b29b4,/api/users,update,allowed,,10.0,412016,3396,HTTPS
d7684b9e-b627-4283-9f8c-5f1e178732c8,2025-11-11T16:31:53.101688,policy_violation,low,198.51.100.23,10.0.0.50,a73b128e-8a25-4739-8331-46f67d2a7089,/api/admin/config,delete,allowed,,10.0,311560,390,HTTP
